DATE,CHF1MTD156N,CHF3MTD156N,EUR1MTD156N,EUR3MTD156N,GBP1MTD156N,GBP3MTD156N,JPY1MTD156N,JPY3MTD156N,USD1MTD156N,USD3MTD156N
2015-12-01,-0.859,-0.843,-0.16714,-0.12,0.50225,0.57263,0.03429,0.07286,0.24375,0.4222
2015-12-02,-0.879,-0.863,-0.16929,-0.12143,0.50225,0.57313,0.03429,0.07857,0.251,0.436
2015-12-03,-0.875,-0.862,-0.17857,-0.12857,0.50225,0.57413,0.03857,0.07857,0.2686,0.452
2015-12-04,-0.839,-0.82,-0.18,-0.11,0.50288,0.57438,0.03857,0.08071,0.2755,0.462
2015-12-07,-0.839,-0.823,-0.18429,-0.11214,0.50288,0.57513,0.05086,0.07643,0.287,0.477
2015-12-08,-0.841,-0.823,-0.18714,-0.11429,0.50288,0.57563,0.04143,0.07929,0.2931,0.4865
2015-12-09,-0.839,-0.823,-0.19071,-0.11429,0.50288,0.57775,0.03857,0.07929,0.3005,0.492
2015-12-10,-0.816,-0.784,-0.195,-0.12143,0.50413,0.58263,0.04143,0.07786,0.317,0.502
2015-12-11,-0.804,-0.767,-0.19429,-0.12214,0.50725,0.58575,0.03571,0.07643,0.3305,0.512
2015-12-14,-0.804,-0.771,-0.19571,-0.12357,0.50288,0.58463,0.03357,0.075,0.3445,0.51775
2015-12-15,-0.806,-0.773,-0.19857,-0.12286,0.50194,0.58338,0.03357,0.07929,0.3505,0.52575
2015-12-16,-0.806,-0.771,-0.19857,-0.12286,0.50225,0.58244,0.03714,0.08,0.36,0.5325
2015-12-17,-0.804,-0.769,-0.19857,-0.12357,0.5035,0.58531,0.04,0.08157,0.4021,0.5695
2015-12-18,-0.804,-0.769,-0.19929,-0.12429,0.50194,0.58563,0.04214,0.083,0.413,0.5855
2015-12-21,-0.806,-0.772,-0.19929,-0.12643,0.50225,0.585,0.04871,0.07857,0.4195,0.5931
2015-12-22,-0.806,-0.772,-0.20214,-0.12643,0.50475,0.58594,0.05229,0.08,0.4175,0.59435
2015-12-23,-0.805,-0.769,-0.20571,-0.12714,0.50506,0.58656,0.05286,0.08143,0.4216,0.6031
2015-12-24,-0.805,-0.77,-0.20429,-0.12714,0.50381,0.58794,0.05,0.07714,0.4219,0.6031
2015-12-25,.,.,.,.,.,.,.,.,.,.
2015-12-28,.,.,.,.,.,.,.,.,.,.
2015-12-29,-0.805,-0.767,-0.20429,-0.12714,0.50756,0.58906,0.05071,0.07714,0.4239,0.6067
2015-12-30,-0.798,-0.756,-0.205,-0.12786,0.50881,0.59038,0.05071,0.08143,0.4275,0.6122
2015-12-31,-0.798,-0.756,-0.20429,-0.12786,0.50319,0.59038,0.04929,0.08286,0.4295,0.6127
2016-01-01,.,.,.,.,.,.,.,.,.,.
2016-01-04,-0.798,-0.756,-0.20786,-0.12857,0.506,0.59125,0.04929,0.08286,0.4225,0.6117
2016-01-05,-0.794,-0.754,-0.21,-0.12857,0.50788,0.58938,0.04929,0.08286,0.422,0.6171
2016-01-06,-0.789,-0.748,-0.21143,-0.13143,0.51069,0.59,0.04929,0.08286,0.4235,0.6201
2016-01-07,-0.791,-0.752,-0.21357,-0.13857,0.51038,0.58938,0.04857,0.08286,0.4235,0.61685
2016-01-08,-0.79,-0.751,-0.21357,-0.13857,0.51163,0.58938,0.04857,0.08143,0.4238,0.6211
2016-01-11,-0.79,-0.751,-0.21929,-0.14071,0.51288,0.58938,0.04857,0.08229,0.424,0.6221
2016-01-12,-0.786,-0.749,-0.21929,-0.14071,0.51006,0.5885,0.04786,0.08086,0.4245,0.6236
2016-01-13,-0.786,-0.751,-0.22143,-0.14071,0.51131,0.58938,0.04929,0.08229,0.4255,0.622
2016-01-14,-0.788,-0.753,-0.22286,-0.14643,0.51256,0.58938,0.04857,0.08229,0.4255,0.6211
2016-01-15,-0.788,-0.753,-0.22357,-0.14714,0.51069,0.59063,0.04857,0.08229,0.4255,0.6196
2016-01-18,-0.788,-0.753,-0.22357,-0.14857,0.51038,0.58938,0.04857,0.08229,0.426,0.6238
2016-01-19,-0.785,-0.751,-0.22357,-0.15143,0.51069,0.58938,0.04857,0.07943,0.425,0.6243
2016-01-20,-0.785,-0.753,-0.22571,-0.15571,0.51038,0.58975,0.04857,0.078,0.4253,0.6213
2016-01-21,-0.785,-0.753,-0.22571,-0.15643,0.51038,0.59063,0.04857,0.07943,0.4265,0.6186
2016-01-22,-0.785,-0.756,-0.22571,-0.16286,0.51069,0.59188,0.04857,0.078,0.4255,0.6191
2016-01-25,-0.783,-0.751,-0.22571,-0.16571,0.51069,0.58938,0.04857,0.08071,0.4306,0.6213
2016-01-26,-0.783,-0.751,-0.22714,-0.16929,0.50944,0.58938,0.04857,0.07929,0.4306,0.6211
2016-01-27,-0.785,-0.7506,-0.22857,-0.17071,0.50944,0.58938,0.05143,0.08214,0.428,0.6181
2016-01-28,-0.784,-0.7476,-0.23071,-0.17429,0.50944,0.58938,0.04857,0.08214,0.4262,0.6156
2016-01-29,-0.789,-0.757,-0.23286,-0.18071,0.50944,0.58938,0.02143,0.04771,0.425,0.6126
2016-02-01,-0.789,-0.756,-0.23286,-0.18143,0.51069,0.58938,0.02314,0.03986,0.427,0.6186
2016-02-02,-0.783,-0.751,-0.23286,-0.18071,0.51131,0.59125,0.026,0.04271,0.4285,0.6192
2016-02-03,-0.783,-0.751,-0.23714,-0.18357,0.51131,0.59094,0.01729,0.04271,0.4285,0.6206
2016-02-04,-0.781,-0.749,-0.23714,-0.18529,0.51131,0.59031,0.00729,0.03843,0.4277,0.6202
2016-02-05,-0.783,-0.751,-0.24,-0.18814,0.50975,0.59094,-0.00271,0.03057,0.4289,0.6197
2016-02-08,-0.781,-0.749,-0.24143,-0.19057,0.51006,0.59044,-0.00557,0.03043,0.42925,0.621
2016-02-09,-0.793,-0.7626,-0.24429,-0.19343,0.50881,0.58906,-0.00771,0.01686,0.4285,0.6205
2016-02-10,-0.793,-0.7636,-0.24429,-0.19414,0.50881,0.59138,-0.002,0.02543,0.4265,0.6176
2016-02-11,-0.803,-0.7816,-0.24643,-0.19643,0.50881,0.591,-0.01129,0.01686,0.427,0.6172
2016-02-12,-0.797,-0.7756,-0.24857,-0.202,0.50881,0.58975,-0.01414,0.01186,0.4305,0.6182
2016-02-15,-0.7946,-0.7742,-0.24857,-0.20129,0.50913,0.59288,-0.01343,0.01757,0.42925,0.6182
2016-02-16,-0.7946,-0.7742,-0.25329,-0.20657,0.50913,0.59288,-0.01757,0.014,0.4295,0.6182
2016-02-17,-0.7966,-0.7762,-0.255,-0.208,0.50788,0.59063,-0.03329,0.00414,0.43005,0.6194
2016-02-18,-0.8006,-0.7802,-0.25571,-0.21229,0.50819,0.59094,-0.034,0.00129,0.432,0.6182
2016-02-19,-0.8026,-0.7822,-0.26043,-0.21343,0.50819,0.59063,-0.03757,-0.00443,0.4335,0.6182
2016-02-22,-0.8002,-0.7822,-0.26214,-0.21571,0.50819,0.59,-0.03971,-0.00657,0.4335,0.6246
2016-02-23,-0.8132,-0.7962,-0.26357,-0.21571,0.50819,0.59063,-0.04329,-0.008,0.4358,0.6291
2016-02-24,-0.8202,-0.8056,-0.26357,-0.21586,0.50981,0.59063,-0.04186,-0.00229,0.4338,0.6346
2016-02-25,-0.8232,-0.8086,-0.26571,-0.21729,0.50913,0.59031,-0.04186,-0.00657,0.4385,0.6356
2016-02-26,-0.8292,-0.8066,-0.26629,-0.22043,0.50788,0.59,-0.05257,-0.00757,0.4385,0.6351
2016-02-29,-0.8332,-0.8046,-0.27229,-0.22286,0.50788,0.59125,-0.053,-0.00714,0.4405,0.6331
2016-03-01,-0.8292,-0.8048,-0.27786,-0.22286,0.506,0.58844,-0.05157,-0.00571,0.43525,0.6316
2016-03-02,-0.8272,-0.801,-0.28,-0.227,0.50913,0.58719,-0.04871,-0.005,0.4376,0.63485
2016-03-03,-0.8282,-0.803,-0.28357,-0.22914,0.50913,0.58806,-0.04657,-0.01,0.4405,0.6356
2016-03-04,-0.8282,-0.8,-0.285,-0.23014,0.50788,0.58844,-0.04657,-0.01,0.438,0.6335
2016-03-07,-0.8282,-0.8,-0.28571,-0.23514,0.50913,0.58469,-0.04229,-0.01029,0.4405,0.6361
2016-03-08,-0.8262,-0.797,-0.28857,-0.23929,0.50788,0.58438,-0.038,-0.00757,0.44185,0.63515
2016-03-09,-0.8226,-0.7842,-0.29,-0.24214,0.50913,0.58688,-0.03443,-0.00329,0.438,0.6346
2016-03-10,-0.8226,-0.7842,-0.296,-0.24286,0.50819,0.59063,-0.02843,0.001,0.4381,0.63235
2016-03-11,-0.8126,-0.7562,-0.301,-0.23571,0.50819,0.59063,-0.02843,0.001,0.4362,0.63385
2016-03-14,-0.8046,-0.7522,-0.31386,-0.23929,0.51006,0.59063,-0.05843,-0.00329,0.4413,0.63955
2016-03-15,-0.8026,-0.7522,-0.31986,-0.24286,0.50788,0.59125,-0.06057,-0.00171,0.44125,0.64195
2016-03-16,-0.7956,-0.7432,-0.32414,-0.24571,0.50819,0.59125,-0.067,-0.00314,0.4399,0.639
2016-03-17,-0.7836,-0.7332,-0.32771,-0.24786,0.50944,0.58875,-0.05843,-0.00743,0.4321,0.6234
2016-03-18,-0.779,-0.7312,-0.32914,-0.24643,0.511,0.58875,-0.07129,-0.00671,0.4283,0.6243
2016-03-21,-0.779,-0.7312,-0.32914,-0.24857,0.51069,0.58844,-0.08271,-0.01129,0.4318,0.6246
2016-03-22,-0.7856,-0.7332,-0.32943,-0.24943,0.50944,0.58813,-0.07414,-0.007,0.4315,0.62835
2016-03-23,-0.7826,-0.7292,-0.32971,-0.24943,0.511,0.58688,-0.068,-0.00557,0.433,0.6301
2016-03-24,-0.7826,-0.7292,-0.32986,-0.24886,0.51069,0.58813,-0.07514,-0.00557,0.435,0.6286
2016-03-25,.,.,.,.,.,.,.,.,.,.
2016-03-28,.,.,.,.,.,.,.,.,.,.
2016-03-29,-0.7866,-0.7292,-0.33,-0.249,0.51313,0.58688,-0.08529,-0.005,0.4329,0.63085
2016-03-30,-0.7826,-0.7292,-0.32714,-0.249,0.51156,0.58688,-0.06743,-0.00429,0.434,0.6251
2016-03-31,-0.7826,-0.7292,-0.32786,-0.249,0.51094,0.58813,-0.06314,-0.00429,0.43725,0.6286
2016-04-01,-0.7866,-0.7332,-0.32929,-0.24971,0.51094,0.5875,-0.07714,-0.00443,0.43735,0.6291
2016-04-04,-0.7802,-0.7286,-0.33214,-0.25114,0.50881,0.5875,-0.06571,-0.00457,0.4402,0.6301
2016-04-05,-0.7802,-0.7286,-0.33357,-0.25143,0.51006,0.58938,-0.05357,-0.00314,0.4385,0.6266
2016-04-06,-0.7802,-0.7286,-0.33357,-0.25143,0.51006,0.58813,-0.06071,-0.006,0.439,0.6306
2016-04-07,-0.7802,-0.7286,-0.33643,-0.25757,0.50913,0.58913,-0.06129,-0.00957,0.43645,0.6288
2016-04-08,-0.7802,-0.729,-0.33857,-0.26043,0.50975,0.58938,-0.052,-0.01171,0.4347,0.6308
2016-04-11,-0.7802,-0.729,-0.33871,-0.26286,0.50913,0.58781,-0.05629,-0.01629,0.4359,0.62985
2016-04-12,-0.7802,-0.7288,-0.33971,-0.26214,0.50694,0.5875,-0.04486,-0.01057,0.43715,0.6296
2016-04-13,-0.7788,-0.7246,-0.33914,-0.26,0.50663,0.58781,-0.052,-0.012,0.43275,0.62835
2016-04-14,-0.7788,-0.7246,-0.34157,-0.26786,0.50725,0.58813,-0.04629,-0.01414,0.43625,0.63285
2016-04-15,-0.7788,-0.7246,-0.343,-0.265,0.50694,0.58781,-0.04771,-0.01414,0.43625,0.6331
2016-04-18,-0.7788,-0.7244,-0.34443,-0.265,0.50744,0.58781,-0.05057,-0.02171,0.43875,0.63435
2016-04-19,-0.7788,-0.7244,-0.34671,-0.268,0.50775,0.58781,-0.05486,-0.02457,0.44115,0.63485
2016-04-20,-0.7758,-0.7244,-0.34886,-0.26729,0.509,0.58813,-0.06057,-0.02743,0.44125,0.6351
2016-04-21,-0.7748,-0.7214,-0.34829,-0.26743,0.50838,0.5875,-0.05986,-0.02793,0.43885,0.6381
2016-04-22,-0.7728,-0.7204,-0.34829,-0.26771,0.50994,0.58969,-0.06271,-0.03886,0.43645,0.63585
2016-04-25,-0.7728,-0.7244,-0.34843,-0.26929,0.50913,0.59113,-0.06557,-0.04243,0.43695,0.63385
2016-04-26,-0.7708,-0.7244,-0.34914,-0.27286,0.50913,0.59113,-0.066,-0.03864,0.4377,0.63435
2016-04-27,-0.7708,-0.7284,-0.34914,-0.27286,0.50881,0.59088,-0.05957,-0.0335,0.4352,0.63835
2016-04-28,-0.7708,-0.7294,-0.34929,-0.27243,0.51006,0.59213,-0.04543,-0.02257,0.4388,0.6366
2016-04-29,-0.779,-0.7294,-0.34929,-0.27171,0.50725,0.59056,-0.04971,-0.02257,0.43575,0.6366
2016-05-02,.,.,.,.,.,.,.,.,.,.
2016-05-03,-0.779,-0.7314,-0.34929,-0.27386,0.50725,0.58963,-0.05114,-0.02257,0.4359,0.6329
2016-05-04,-0.78,-0.7318,-0.35171,-0.27557,0.50944,0.589,-0.051,-0.02257,0.4359,0.6341
2016-05-05,-0.78,-0.7328,-0.35186,-0.27586,0.51156,0.589,-0.051,-0.02257,0.43715,0.6318
2016-05-06,-0.778,-0.7328,-0.352,-0.276,0.51125,0.58775,-0.04671,-0.02329,0.4379,0.6296
2016-05-09,-0.775,-0.7328,-0.35129,-0.27743,0.51156,0.58763,-0.04314,-0.02471,0.43865,0.6296
2016-05-10,-0.7752,-0.7332,-0.35129,-0.27743,0.51125,0.59231,-0.04743,-0.02971,0.4373,0.6281
2016-05-11,-0.773,-0.733,-0.35129,-0.27314,0.51031,0.59075,-0.05029,-0.02757,0.43465,0.6266
2016-05-12,-0.773,-0.735,-0.35129,-0.27529,0.51156,0.59013,-0.055,-0.02957,0.43445,0.6261
2016-05-13,-0.774,-0.735,-0.35129,-0.27529,0.51156,0.59044,-0.05357,-0.02993,0.43395,0.6276
2016-05-16,-0.773,-0.733,-0.35129,-0.27529,0.51156,0.59075,-0.05386,-0.03114,0.4362,0.6261
2016-05-17,-0.773,-0.735,-0.35271,-0.281,0.5135,0.587,-0.046,-0.02757,0.4387,0.6251
2016-05-18,-0.773,-0.7354,-0.35286,-0.281,0.51444,0.58731,-0.04814,-0.02507,0.43845,0.6356
2016-05-19,-0.773,-0.7354,-0.35286,-0.27957,0.51569,0.58981,-0.04171,-0.02079,0.443,0.6539
2016-05-20,-0.7718,-0.7334,-0.35286,-0.27814,0.51538,0.58919,-0.04314,-0.02471,0.44325,0.6613
2016-05-23,-0.7718,-0.7334,-0.35286,-0.27814,0.51288,0.58919,-0.05029,-0.02414,0.446,0.6623
2016-05-24,-0.7716,-0.7332,-0.35357,-0.27957,0.51288,0.5895,-0.03814,-0.02414,0.4442,0.6653
2016-05-25,-0.7696,-0.7312,-0.35357,-0.27886,0.51288,0.58919,-0.03957,-0.02129,0.4497,0.66655
2016-05-26,-0.7676,-0.7332,-0.35286,-0.27886,0.51444,0.58919,-0.04243,-0.0245,0.45445,0.67405
2016-05-27,-0.7676,-0.7332,-0.35286,-0.28171,0.51381,0.58888,-0.04914,-0.02493,0.45665,0.67305
2016-05-30,.,.,.,.,.,.,.,.,.,.
2016-05-31,-0.77460,-0.73520,-0.35286,-0.28186,0.51506,0.58819,-0.05343,-0.02243,0.46885,0.68580
2016-06-01,-0.7746,-0.7352,-0.355,-0.28114,0.51163,0.58756,-0.06343,-0.03029,0.46955,0.6813
2016-06-02,-0.7746,-0.7352,-0.35071,-0.27829,0.50975,0.58731,-0.08057,-0.03129,0.46305,0.6801
2016-06-03,-0.7766,-0.7378,-0.35071,-0.27757,0.511,0.58575,-0.06343,-0.027,0.4648,0.68215
2016-06-06,-0.7752,-0.7368,-0.35214,-0.27971,0.5085,0.58206,-0.06771,-0.02986,0.44705,0.66065
2016-06-07,-0.7792,-0.7418,-0.35214,-0.27829,0.50913,0.58144,-0.06843,-0.03271,0.4458,0.6566
2016-06-08,-0.7862,-0.7458,-0.35357,-0.28043,0.506,0.57706,-0.07557,-0.03271,0.4453,0.658
2016-06-09,-0.7982,-0.7518,-0.35714,-0.28114,0.50756,0.5755,-0.08914,-0.035,0.44705,0.65605
2016-06-10,-0.8062,-0.7538,-0.35757,-0.28186,0.50756,0.57519,-0.10271,-0.04036,0.44655,0.6556
2016-06-13,-0.8062,-0.7598,-0.35757,-0.28114,0.50944,0.57431,-0.09943,-0.04064,0.44205,0.6525
2016-06-14,-0.8202,-0.7664,-0.359,-0.28329,0.50819,0.57219,-0.08943,-0.041,0.4423,0.6548
2016-06-15,-0.8202,-0.7694,-0.359,-0.28257,0.50631,0.57188,-0.098,-0.041,0.44605,0.65635
2016-06-16,-0.8306,-0.7722,-0.35914,-0.28357,0.50538,0.5725,-0.098,-0.033,0.44805,0.6466
2016-06-17,-0.8326,-0.7722,-0.35914,-0.28429,0.50725,0.57906,-0.07614,-0.03229,0.4478,0.6444
2016-06-20,-0.8246,-0.7666,-0.35843,-0.28357,0.51344,0.58625,-0.07471,-0.03086,0.44805,0.6465
2016-06-21,-0.8266,-0.766,-0.35843,-0.28357,0.51594,0.58781,-0.069,-0.03371,0.4508,0.64185
2016-06-22,-0.8306,-0.7666,-0.35857,-0.285,0.51125,0.58281,-0.07614,-0.03086,0.45205,0.6401
2016-06-23,-0.8306,-0.7662,-0.35857,-0.28786,0.51375,0.58656,-0.06543,-0.025,0.4533,0.6401
2016-06-24,-0.8466,-0.7992,-0.36143,-0.295,0.5025,0.56,-0.06757,-0.02929,0.4493,0.6236
2016-06-27,-0.8556,-0.8002,-0.36143,-0.29743,0.49938,0.54838,-0.07757,-0.03393,0.4588,0.6271
2016-06-28,-0.8456,-0.7892,-0.35886,-0.29,0.5075,0.55313,-0.06471,-0.02964,0.4603,0.6311
2016-06-29,-0.8356,-0.7842,-0.35886,-0.29357,0.51438,0.55775,-0.054,-0.02679,0.46655,0.6461
2016-06-30,-0.8286,-0.7798,-0.35886,-0.29486,0.51188,0.55838,-0.05214,-0.02243,0.46505,0.6541
2016-07-01,-0.8276,-0.7822,-0.35743,-0.29514,0.49125,0.5225,-0.04786,-0.02386,0.46755,0.65335
2016-07-04,-0.8236,-0.7832,-0.35743,-0.298,0.48475,0.51625,-0.04714,-0.021,0.46955,0.65635
2016-07-05,-0.8166,-0.7812,-0.35743,-0.298,0.4835,0.51125,-0.05614,-0.02314,0.4703,0.6571
2016-07-06,-0.8186,-0.7822,-0.36029,-0.30229,0.481,0.52,-0.06,-0.02743,0.47255,0.6611
2016-07-07,-0.8166,-0.7802,-0.36171,-0.30371,0.47725,0.51875,-0.05286,-0.0285,0.4743,0.6646
2016-07-08,-0.8166,-0.7762,-0.36314,-0.30443,0.47663,0.515,-0.08357,-0.03386,0.4758,0.6671
2016-07-11,-0.8156,-0.7762,-0.36357,-0.30157,0.456,0.50219,-0.06643,-0.03421,0.47785,0.6691
2016-07-12,-0.8112,-0.7732,-0.365,-0.30086,0.4535,0.50094,-0.06214,-0.03186,0.47935,0.67335
2016-07-13,-0.8062,-0.7674,-0.36857,-0.30786,0.446,0.50188,-0.07143,-0.039,0.48135,0.6801
2016-07-14,-0.8052,-0.7644,-0.37,-0.30786,0.43225,0.4935,-0.07286,-0.03793,0.4821,0.6791
2016-07-15,-0.7966,-0.765,-0.37,-0.30429,0.49538,0.5275,-0.08786,-0.04543,0.4833,0.68785
2016-07-18,-0.8046,-0.767,-0.37,-0.30643,0.4885,0.52313,-0.07929,-0.03971,0.48655,0.6956
2016-07-19,-0.8026,-0.7616,-0.36857,-0.30357,0.486,0.52575,-0.06464,-0.03171,0.4853,0.6971
2016-07-20,-0.8026,-0.7602,-0.36857,-0.30357,0.48538,0.52325,-0.08071,-0.03636,0.4874,0.7016
2016-07-21,-0.8026,-0.7588,-0.36857,-0.30357,0.48475,0.526,-0.08714,-0.03857,0.4879,0.7145
2016-07-22,-0.7986,-0.7556,-0.36857,-0.30357,0.48163,0.5235,-0.06071,-0.032,0.4904,0.721
2016-07-25,-0.7976,-0.7546,-0.36857,-0.30357,0.4735,0.5235,-0.06786,-0.03343,0.4909,0.7335
2016-07-26,-0.7976,-0.7526,-0.36857,-0.30357,0.461,0.51113,-0.07357,-0.03771,0.49265,0.743
2016-07-27,-0.7946,-0.7482,-0.36857,-0.30286,0.45194,0.50763,-0.07414,-0.037,0.49565,0.7515
2016-07-28,-0.7946,-0.7482,-0.36857,-0.30286,0.43944,0.49813,-0.06843,-0.03486,0.4939,0.7565
2016-07-29,-0.7976,-0.7476,-0.36857,-0.30214,0.43006,0.49388,-0.03771,-0.00771,0.4959,0.7591
2016-08-01,-0.806,-0.752,-0.36857,-0.30286,0.41881,0.49138,-0.05629,-0.01521,0.4939,0.7591
2016-08-02,-0.806,-0.752,-0.36857,-0.30429,0.40788,0.49344,-0.04914,-0.01379,0.4939,0.7676
2016-08-03,-0.802,-0.752,-0.36857,-0.31443,0.39413,0.48969,-0.05343,-0.0145,0.4969,0.7776
2016-08-04,-0.806,-0.752,-0.36857,-0.31443,0.37663,0.4825,-0.04986,-0.01843,0.4984,0.7876
2016-08-05,-0.8094,-0.7524,-0.37,-0.31571,0.30656,0.4125,-0.06371,-0.0215,0.5039,0.79235
2016-08-08,-0.8072,-0.752,-0.37,-0.31571,0.29813,0.39656,-0.06229,-0.02329,0.5119,0.8065
2016-08-09,-0.803,-0.7416,-0.37143,-0.31857,0.28531,0.38625,-0.04843,-0.02043,0.51315,0.816
2016-08-10,-0.803,-0.7416,-0.37214,-0.31857,0.28188,0.38125,-0.05843,-0.02507,0.51765,0.8176
2016-08-11,-0.803,-0.7416,-0.37214,-0.31929,0.28063,0.38563,-0.05986,-0.02079,0.50765,0.817
2016-08-12,-0.803,-0.7416,-0.37071,-0.31929,0.27938,0.38875,-0.05857,-0.02079,0.50665,0.81825
2016-08-15,-0.803,-0.7416,-0.37143,-0.32143,0.27313,0.38563,-0.07,-0.02471,0.50744,0.80411
2016-08-16,-0.803,-0.7416,-0.37143,-0.32157,0.27688,0.38438,-0.04814,-0.01329,0.50744,0.80128
2016-08-17,-0.804,-0.7386,-0.37143,-0.32014,0.27313,0.38313,-0.05386,-0.01686,0.51411,0.81128
2016-08-18,-0.8062,-0.7386,-0.37143,-0.32029,0.27656,0.38781,-0.071,-0.02579,0.51244,0.811
2016-08-19,-0.8064,-0.7386,-0.37143,-0.32029,0.27656,0.3875,-0.05671,-0.01864,0.52106,0.81711
2016-08-22,-0.8064,-0.7386,-0.37143,-0.32029,0.27406,0.3875,-0.06243,-0.02329,0.52217,0.82544
2016-08-23,-0.8064,-0.7386,-0.37143,-0.31886,0.27406,0.38625,-0.05386,-0.02543,0.52439,0.82544
2016-08-24,-0.8064,-0.7386,-0.37143,-0.32029,0.27281,0.38688,-0.05343,-0.02721,0.51994,0.82544
2016-08-25,-0.8088,-0.7386,-0.37143,-0.32029,0.27438,0.38719,-0.06371,-0.0265,0.52383,0.82933
2016-08-26,-0.8088,-0.7386,-0.37143,-0.32029,0.27563,0.38969,-0.063,-0.02293,0.52439,0.83344
2016-08-29,.,.,.,.,.,.,.,.,.,.
2016-08-30,-0.8108,-0.7366,-0.37143,-0.32243,0.27531,0.39,-0.07929,-0.02793,0.52322,0.84211
2016-08-31,-0.8108,-0.7364,-0.37357,-0.32257,0.27469,0.3875,-0.07214,-0.02829,0.52489,0.83933
2016-09-01,-0.8108,-0.736,-0.37357,-0.32686,0.27344,0.38469,-0.07886,-0.0315,0.52294,0.83567
2016-09-02,-0.8108,-0.736,-0.374,-0.32586,0.27256,0.38438,-0.07814,-0.03007,0.52572,0.83511
2016-09-05,-0.8108,-0.736,-0.374,-0.32514,0.27344,0.38313,-0.07386,-0.02864,0.51933,0.83344
2016-09-06,-0.7988,-0.733,-0.374,-0.324,0.27038,0.37925,-0.05814,-0.0285,0.51656,0.84067
2016-09-07,-0.8028,-0.731,-0.37286,-0.32114,0.26988,0.37825,-0.071,-0.03064,0.51322,0.83356
2016-09-08,-0.8028,-0.731,-0.37471,-0.32257,0.26956,0.37544,-0.08243,-0.03314,0.51822,0.84544
2016-09-09,-0.8004,-0.7284,-0.37286,-0.31871,0.26988,0.38075,-0.07514,-0.03243,0.52689,0.85222
2016-09-12,-0.7978,-0.7268,-0.37286,-0.32014,0.26938,0.37963,-0.07371,-0.03536,0.52772,0.85578
2016-09-13,-0.7958,-0.7374,-0.37286,-0.32014,0.26563,0.37938,-0.06657,-0.03236,0.52428,0.85028
2016-09-14,-0.7998,-0.7374,-0.37286,-0.31943,0.26719,0.37938,-0.07871,-0.03629,0.52956,0.85389
2016-09-15,-0.7998,-0.7374,-0.37286,-0.32014,0.27031,0.38188,-0.09486,-0.03586,0.53094,0.85656
2016-09-16,-0.8062,-0.7438,-0.374,-0.32086,0.26938,0.38031,-0.09629,-0.03943,0.53178,0.85711
2016-09-19,-0.8114,-0.7478,-0.374,-0.32086,0.26713,0.37875,-0.08486,-0.03571,0.53617,0.86067
2016-09-20,-0.8074,-0.7458,-0.374,-0.32157,0.26838,0.37594,-0.09343,-0.03571,0.54306,0.86589
2016-09-21,-0.8074,-0.7458,-0.374,-0.32243,0.26488,0.37594,-0.07686,-0.02307,0.54633,0.86333
2016-09-22,-0.8094,-0.7458,-0.374,-0.32243,0.26669,0.37656,-0.08271,-0.02064,0.52528,0.85672
2016-09-23,-0.81,-0.7464,-0.374,-0.32029,0.26688,0.37625,-0.07843,-0.01914,0.52222,0.85294
2016-09-26,-0.81,-0.7464,-0.37414,-0.32186,0.26625,0.37594,-0.07843,-0.02021,0.52444,0.85294
2016-09-27,-0.81,-0.7488,-0.37571,-0.32186,0.26563,0.37594,-0.07371,-0.02343,0.52667,0.85378
2016-09-28,-0.80833,-0.75233,-0.3775,-0.32538,0.26571,0.37629,-0.06917,-0.03817,0.52438,0.83769
2016-09-29,-0.796,-0.7488,-0.37571,-0.322,0.26625,0.37863,-0.08071,-0.05129,0.52722,0.84561
2016-09-30,-0.802,-0.75,-0.37571,-0.322,0.26875,0.38275,-0.045,-0.02593,0.53111,0.85367
2016-10-03,-0.801,-0.748,-0.37571,-0.322,0.26719,0.38275,-0.03714,-0.02414,0.52833,0.85789
2016-10-04,-0.8,-0.7434,-0.37714,-0.32057,0.26656,0.38275,-0.03,-0.02164,0.52722,0.86433
2016-10-05,-0.7958,-0.7354,-0.37714,-0.32057,0.26406,0.38488,-0.03429,-0.017,0.52567,0.86794
2016-10-06,-0.7916,-0.7332,-0.37714,-0.32057,0.26594,0.3855,-0.03857,-0.01986,0.52956,0.87156
2016-10-07,-0.7896,-0.7332,-0.37714,-0.322,0.26625,0.39288,-0.04057,-0.02,0.529,0.87606
2016-10-10,-0.7896,-0.7332,-0.37714,-0.32171,0.26856,0.39725,-0.03971,-0.02043,0.52956,0.87389
2016-10-11,-0.7876,-0.7312,-0.37714,-0.32043,0.26694,0.39563,-0.028,-0.01543,0.53067,0.8775
2016-10-12,-0.7856,-0.7272,-0.37714,-0.32271,0.26663,0.39563,-0.02114,-0.00993,0.53456,0.88111
2016-10-13,-0.7852,-0.7262,-0.37714,-0.32486,0.2685,0.39788,-0.02514,-0.01171,0.53456,0.88
2016-10-14,-0.7904,-0.7282,-0.37857,-0.32343,0.26631,0.40125,-0.028,-0.01207,0.53567,0.88167
2016-10-17,-0.7904,-0.7282,-0.37857,-0.32343,0.26513,0.401,-0.02514,-0.01207,0.52789,0.87761
2016-10-18,-0.791,-0.7288,-0.37857,-0.32357,0.26481,0.40213,-0.02086,-0.01171,0.52567,0.88122
2016-10-19,-0.787,-0.7226,-0.37857,-0.32357,0.2635,0.40575,-0.02657,-0.01064,0.52456,0.88067
